target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time
test/ABC265/A/WA/34220909.c,0.34,false,test/ABC268/A/AC/34917541.c::main,1000,55687,20850,8300,26382
test/ABC265/A/WA/34220909.c,0.35,false,test/ABC270/A/AC/35110339.c::main,1000,55662,20869,8386,26280
test/ABC265/A/WA/34220909.c,0.36,false,test/ABC270/A/AC/35113302.c::main,1000,53292,20749,8363,24071
test/ABC265/A/WA/34220909.c,0.37,false,test/ABC265/A/AC/34292138.c::main,1000,55803,20969,8599,26016
test/ABC265/A/WA/34220909.c,0.38,false,test/ABC266/A/AC/34378486.c::main,1000,55665,20932,8263,26358
test/ABC265/A/WA/34220909.c,0.39,false,test/ABC267/A/AC/34536897.c::main,1000,52573,21162,8490,22806
test/ABC265/A/WA/34220909.c,0.4,false,test/ABC270/A/AC/35126153.c::main,1000,56355,20908,8632,26693
test/ABC265/A/WA/34220909.c,0.41,false,test/ABC270/A/AC/35385451.c::main,1000,55351,20798,8502,25888
test/ABC265/A/WA/34220909.c,0.42,false,test/ABC265/A/AC/34292138.c::main,1000,55346,20710,8471,26052
test/ABC265/A/WA/34220909.c,0.43,false,test/ABC271/A/AC/35287560.c::main,1000,55805,20778,8485,26427
test/ABC265/A/WA/34220909.c,0.44,false,test/ABC268/A/AC/34756292.c::main,1000,57550,20970,8617,27843
test/ABC265/A/WA/34220909.c,0.45,false,test/ABC265/A/AC/34326395.c::main,1000,55679,20934,8790,25828
test/ABC265/A/WA/34220909.c,0.46,false,test/ABC269/A/AC/34953188.c::main,1000,55820,20966,8503,26226
test/ABC265/A/WA/34220909.c,0.47,false,test/ABC268/A/AC/34744448.c::main,1000,56558,20875,8819,26737
test/ABC265/A/WA/34220909.c,0.48,false,test/ABC271/A/AC/35276318.c::main,1000,50125,20766,8609,20638
test/ABC265/A/WA/34220909.c,0.49,false,test/ABC268/A/AC/34735982.c::main,1000,50688,20765,8425,21386
test/ABC265/A/WA/34220909.c,0.5,false,test/ABC265/A/AC/34589583.c::main,1000,55611,20898,8664,25805
test/ABC265/A/WA/34220909.c,0.51,false,test/ABC270/A/AC/35115224.c::main,1000,55504,20786,8507,26097
test/ABC265/A/WA/34220909.c,0.52,false,test/ABC265/A/AC/34357769.c::main,1000,56063,21065,8829,26044
test/ABC265/A/WA/34220909.c,0.53,false,test/ABC265/A/AC/34275800.c::main,1000,56519,20859,8488,27006
test/ABC265/A/WA/34220909.c,0.54,false,test/ABC269/A/AC/35064537.c::main,1000,56439,20830,8554,26941
test/ABC265/A/WA/34220909.c,0.55,false,test/ABC269/A/AC/35045734.c::main,1000,57294,20752,8637,27793
test/ABC265/A/WA/34220909.c,0.56,false,test/ABC270/A/AC/35092184.c::main,1000,56385,20788,8800,26671
test/ABC265/A/WA/34220909.c,0.57,false,test/ABC265/A/AC/34207074.c::main,1000,55569,20896,8688,25857
test/ABC265/A/WA/34220909.c,0.58,false,test/ABC265/A/AC/34212880.c::main,1000,53914,20847,8733,24219
test/ABC265/A/WA/34220909.c,0.59,false,test/ABC269/A/AC/34937590.c::main,1000,54646,20895,8548,25092
test/ABC265/A/WA/34220909.c,0.6,false,test/ABC271/A/AC/35289147.c::main,1000,54635,21018,8462,25047
test/ABC265/A/WA/34220909.c,0.61,false,test/ABC268/A/AC/34736694.c::main,1000,55682,21107,8587,25876
test/ABC265/A/WA/34220909.c,0.62,false,test/ABC270/A/AC/35385451.c::main,1000,56630,20835,8649,27033
test/ABC265/A/WA/34220909.c,0.63,false,test/ABC265/A/AC/35061259.c::main,1000,56841,20790,8701,27214
test/ABC265/A/WA/34220909.c,0.64,false,test/ABC269/A/AC/34953188.c::main,1000,55985,20946,8611,26321
test/ABC265/A/WA/34220909.c,0.65,false,test/ABC270/A/AC/35393413.c::main,1000,54482,20812,8719,24665
test/ABC265/A/WA/34220909.c,0.66,false,test/ABC265/A/AC/34226146.c::main,1000,54178,20630,8806,24625
test/ABC265/A/WA/34220909.c,0.67,false,test/ABC265/A/AC/34211209.c::main,1000,55946,20850,8688,26298
test/ABC265/A/WA/34220909.c,0.68,false,test/ABC270/A/AC/35158117.c::main,1000,49264,20894,8694,19565
test/ABC265/A/WA/34220909.c,0.69,false,test/ABC269/A/AC/35084634.c::main,1000,56442,20884,8712,26684
test/ABC265/A/WA/34220909.c,0.7,false,test/ABC266/A/AC/34387852.c::main,1000,55558,20885,8779,25755
test/ABC265/A/WA/34220909.c,0.71,false,test/ABC268/A/AC/35571565.c::main,1000,56021,20823,8706,26381
test/ABC265/A/WA/34220909.c,0.72,false,test/ABC265/A/AC/34473706.c::main,1000,54603,20901,8979,24560
test/ABC265/A/WA/34220909.c,0.73,false,test/ABC265/A/AC/34589583.c::main,1000,53877,20960,8845,23959
test/ABC265/A/WA/34220909.c,0.74,false,test/ABC269/A/AC/34921759.c::main,1000,55851,20826,8650,26267
test/ABC265/A/WA/34220909.c,0.75,false,test/ABC271/A/AC/35285630.c::main,1000,55340,20902,8696,25629
test/ABC265/A/WA/34220909.c,0.76,false,test/ABC270/A/AC/35145227.c::main,1000,54187,20779,8674,24620
test/ABC265/A/WA/34220909.c,0.77,false,test/ABC270/A/AC/35361196.c::main,1000,57986,20870,8875,28134
test/ABC265/A/WA/34220909.c,0.78,false,test/ABC265/A/AC/34199446.c::main,1000,55771,20816,8868,25972
test/ABC265/A/WA/34220909.c,0.79,false,test/ABC270/A/AC/35158117.c::main,1000,56441,20836,8729,26757
test/ABC265/A/WA/34220909.c,0.8,false,test/ABC267/A/AC/34814797.c::main,1000,55972,20875,8934,26012
test/ABC265/A/WA/34220909.c,0.81,false,test/ABC270/A/AC/35390933.c::main,1000,54498,20951,8943,24493
test/ABC265/A/WA/34220909.c,0.82,false,test/ABC272/A/AC/35470106.c::main,1000,54345,20948,8941,24344
test/ABC265/A/WA/34220909.c,0.83,false,test/ABC271/A/AC/35307848.c::main,1000,54901,20829,8692,25266
test/ABC265/A/WA/34220909.c,0.84,false,test/ABC269/A/AC/35458232.c::main,1000,56029,20887,8855,26176
test/ABC265/A/WA/34220909.c,0.85,false,test/ABC268/A/AC/34733942.c::main,1000,56282,20924,8904,26346
test/ABC265/A/WA/34220909.c,0.86,false,test/ABC270/A/AC/35160108.c::main,1000,56035,20668,8796,26459
test/ABC265/A/WA/34220909.c,0.87,false,test/ABC268/A/AC/34742787.c::main,1000,55427,20820,8757,25740
test/ABC265/A/WA/34220909.c,0.88,false,test/ABC270/A/AC/35197025.c::main,1000,57515,21180,8853,27355
test/ABC265/A/WA/34220909.c,0.89,false,test/ABC268/A/AC/35421419.c::main,1000,52605,20669,8973,22844
test/ABC265/A/WA/34220909.c,0.9,false,test/ABC271/A/AC/35287560.c::main,1000,55487,20968,8841,25554
test/ABC265/A/WA/34220909.c,0.91,false,test/ABC265/A/AC/34326395.c::main,1000,55728,20865,8985,25764
test/ABC265/A/WA/34220909.c,0.92,false,test/ABC271/A/AC/35279355.c::main,1000,50217,20728,8854,20523
test/ABC265/A/WA/34220909.c,0.93,false,test/ABC269/A/AC/34921756.c::main,1000,54336,20909,8908,24404
test/ABC265/A/WA/34220909.c,0.94,false,test/ABC268/A/AC/34737507.c::main,1000,56021,20775,8993,26140
test/ABC265/A/WA/34220909.c,0.95,false,test/ABC267/A/AC/34543203.c::main,1000,56791,20838,8912,26924
test/ABC265/A/WA/34220909.c,0.96,false,test/ABC271/A/AC/35285431.c::main,1000,52546,20915,8958,22560
test/ABC265/A/WA/34220909.c,0.97,false,test/ABC265/A/AC/34199446.c::main,1000,54947,20843,8856,25124
test/ABC265/A/WA/34220909.c,0.98,false,test/ABC271/A/AC/35420077.c::main,1000,57238,20812,8747,27566
test/ABC265/A/WA/34220909.c,0.99,false,test/ABC270/A/AC/35115224.c::main,1000,56163,20939,8831,26281
test/ABC265/A/WA/34220909.c,1,false,test/ABC270/A/AC/35160108.c::main,1000,56525,20907,8928,26579
test/ABC265/A/WA/34222363.c,0,false,test/ABC265/A/AC/34231450.c::main,1000,79147,21097,7910,49990
test/ABC265/A/WA/34222363.c,0.01,false,test/ABC271/A/AC/35284976.c::main,1000,77465,20897,8011,48395
test/ABC265/A/WA/34222363.c,0.02,false,test/ABC269/A/AC/34929668.c::main,1000,78702,20928,8118,49471
test/ABC265/A/WA/34222363.c,0.03,false,test/ABC270/A/AC/35110339.c::main,1000,78306,21002,8199,48929
test/ABC265/A/WA/34222363.c,0.04,false,test/ABC270/A/AC/35149570.c::main,1000,74456,20801,8045,45446
test/ABC265/A/WA/34222363.c,0.05,false,test/ABC265/A/AC/34204967.c::main,1000,77740,20811,8251,48547
test/ABC265/A/WA/34222363.c,0.06,false,test/ABC265/A/AC/34207871.c::main,1000,78485,20873,8116,49375
test/ABC265/A/WA/34222363.c,0.07,false,test/ABC271/A/AC/35274972.c::main,1000,74907,20841,8380,45455
test/ABC265/A/WA/34222363.c,0.08,false,test/ABC270/A/AC/35096609.c::main,1000,77994,20836,8304,48722
test/ABC265/A/WA/34222363.c,0.09,false,test/ABC265/A/AC/34304775.c::main,1000,74278,21050,8245,44854
test/ABC265/A/WA/34222363.c,0.1,false,test/ABC267/A/AC/35004028.c::main,1000,75486,20887,8113,46322
test/ABC265/A/WA/34222363.c,0.11,false,test/ABC270/A/AC/35106730.c::main,1000,76616,20965,8344,47138
test/ABC265/A/WA/34222363.c,0.12,false,test/ABC265/A/AC/34845384.c::main,1000,79143,20913,8369,49746
test/ABC265/A/WA/34222363.c,0.13,false,test/ABC268/A/AC/34735934.c::main,1000,77530,20881,8381,48098
test/ABC265/A/WA/34222363.c,0.14,false,test/ABC265/A/AC/34214792.c::main,1000,78340,20856,8421,48932
test/ABC265/A/WA/34222363.c,0.15,false,test/ABC265/A/AC/35061259.c::main,1000,78273,20814,8502,48834
test/ABC265/A/WA/34222363.c,0.16,false,test/ABC268/A/AC/34738624.c::main,1000,75179,20903,8278,45869
test/ABC265/A/WA/34222363.c,0.17,false,test/ABC265/A/AC/34239615.c::main,1000,78463,20977,8328,49027
test/ABC265/A/WA/34222363.c,0.18,false,test/ABC268/A/AC/34733712.c::main,1000,79023,20880,8553,49406
test/ABC265/A/WA/34222363.c,0.19,false,test/ABC268/A/AC/35076243.c::main,1000,74888,20932,8498,45330
test/ABC265/A/WA/34222363.c,0.2,false,test/ABC265/A/AC/34720945.c::main,1000,78963,20896,8407,49526
test/ABC265/A/WA/34222363.c,0.21,false,test/ABC270/A/AC/35129661.c::main,1000,74007,20755,8437,44694
test/ABC265/A/WA/34222363.c,0.22,false,test/ABC268/A/AC/35013735.c::main,1000,79180,20986,8381,49554
test/ABC265/A/WA/34222363.c,0.23,false,test/ABC267/A/AC/34537724.c::main,1000,79011,21031,8468,49334
test/ABC265/A/WA/34222363.c,0.24,false,test/ABC266/A/AC/34381168.c::main,1000,78909,21111,8310,49374
test/ABC265/A/WA/34222363.c,0.25,false,test/ABC265/A/AC/34228956.c::main,1000,75151,20898,8359,45761
test/ABC265/A/WA/34222363.c,0.26,false,test/ABC268/A/AC/34826140.c::main,1000,78356,21137,8526,48558
test/ABC265/A/WA/34222363.c,0.27,false,test/ABC270/A/AC/35417682.c::main,1000,82557,21059,8431,52886
test/ABC265/A/WA/34222363.c,0.28,false,test/ABC271/A/AC/35277402.c::main,1000,80289,20621,8326,51210
test/ABC265/A/WA/34222363.c,0.29,false,test/ABC270/A/AC/35113302.c::main,1000,76273,21030,8516,46597
test/ABC265/A/WA/34222363.c,0.3,false,test/ABC267/A/AC/34537724.c::main,1000,76588,20971,8433,47050
test/ABC265/A/WA/34222363.c,0.31,false,test/ABC265/A/AC/34287781.c::main,1000,76411,20782,8521,46940
test/ABC265/A/WA/34222363.c,0.32,false,test/ABC272/A/AC/35479719.c::main,1000,79720,20900,8552,50102
test/ABC265/A/WA/34222363.c,0.33,false,test/ABC265/A/AC/34208277.c::main,1000,77298,20732,8390,48040
test/ABC265/A/WA/34222363.c,0.34,false,test/ABC270/A/AC/35169825.c::main,1000,76286,20970,8638,46535
test/ABC265/A/WA/34222363.c,0.35,false,test/ABC269/A/AC/34926657.c::main,1000,78313,20963,8744,48468
test/ABC265/A/WA/34222363.c,0.36,false,test/ABC270/A/AC/35129661.c::main,1000,78604,20853,8505,49089
test/ABC265/A/WA/34222363.c,0.37,false,test/ABC270/A/AC/35252454.c::main,1000,77381,21018,8605,47636
test/ABC265/A/WA/34222363.c,0.38,false,test/ABC270/A/AC/35115224.c::main,1000,78985,20997,8585,49284
test/ABC265/A/WA/34222363.c,0.39,false,test/ABC270/A/AC/35129661.c::main,1000,77841,20829,8640,48234
test/ABC265/A/WA/34222363.c,0.4,false,test/ABC271/A/AC/35306517.c::main,1000,78645,21044,8654,48822
test/ABC265/A/WA/34222363.c,0.41,false,test/ABC269/A/AC/35064028.c::main,1000,80470,20978,8834,50519
test/ABC265/A/WA/34222363.c,0.42,false,test/ABC265/A/AC/34202928.c::main,1000,78115,20915,8629,48442
test/ABC265/A/WA/34222363.c,0.43,false,test/ABC265/A/AC/34199870.c::main,1000,79390,20864,8881,49498
test/ABC265/A/WA/34222363.c,0.44,false,test/ABC270/A/AC/35134819.c::main,1000,76734,20856,8800,46912
test/ABC265/A/WA/34222363.c,0.45,false,test/ABC270/A/AC/35110339.c::main,1000,78163,20854,8572,48567
test/ABC265/A/WA/34222363.c,0.46,false,test/ABC268/A/AC/35061342.c::main,1000,78354,20935,8740,48538
test/ABC265/A/WA/34222363.c,0.47,false,test/ABC270/A/AC/35404864.c::main,1000,79545,20957,8850,49605
test/ABC265/A/WA/34222363.c,0.48,false,test/ABC271/A/AC/35284976.c::main,1000,78724,20861,8613,49118
test/ABC265/A/WA/34222363.c,0.49,false,test/ABC265/A/AC/34703927.c::main,1000,77391,20918,8820,47489
test/ABC265/A/WA/34222363.c,0.5,false,test/ABC271/A/AC/35458089.c::main,1000,75647,20942,8558,46030
test/ABC265/A/WA/34222363.c,0.51,false,test/ABC265/A/AC/34477290.c::main,1000,78572,21153,8728,48561
test/ABC265/A/WA/34222363.c,0.52,false,test/ABC272/A/AC/35483537.c::main,1000,76114,20830,8891,46264
test/ABC265/A/WA/34222363.c,0.53,false,test/ABC269/A/AC/34922185.c::main,1000,76410,20789,8661,46832
test/ABC265/A/WA/34222363.c,0.54,false,test/ABC265/A/AC/34358142.c::main,1000,76234,20703,8530,46889
test/ABC265/A/WA/34222363.c,0.55,false,test/ABC268/A/AC/34842085.c::main,1000,78408,20758,8578,48942
test/ABC265/A/WA/34222363.c,0.56,false,test/ABC265/A/AC/34292138.c::main,1000,78634,20812,8845,48856
test/ABC265/A/WA/34222363.c,0.57,false,test/ABC270/A/AC/35197025.c::main,1000,77938,20735,8566,48511
test/ABC265/A/WA/34222363.c,0.58,false,test/ABC270/A/AC/35094196.c::output_array,1000,77965,20787,8695,48313
test/ABC265/A/WA/34222363.c,0.59,false,test/ABC271/A/AC/35277402.c::main,1000,77894,20932,8602,48230
test/ABC265/A/WA/34222363.c,0.6,false,test/ABC268/A/AC/34731578.c::main,1000,78626,21088,8708,48721
test/ABC265/A/WA/34222363.c,0.61,false,test/ABC270/A/AC/35094196.c::output_array,1000,77714,20631,8629,48322
test/ABC265/A/WA/34222363.c,0.62,false,test/ABC270/A/AC/35129661.c::main,1000,78204,20817,8643,48631
test/ABC265/A/WA/34222363.c,0.63,false,test/ABC265/A/AC/34218926.c::main,1000,77363,20790,8697,47747
test/ABC265/A/WA/34222363.c,0.64,false,test/ABC265/A/AC/35026302.c::main,1000,78679,20929,8821,48810
test/ABC265/A/WA/34222363.c,0.65,false,test/ABC272/A/AC/35470004.c::main,1000,75053,20814,8914,45188
test/ABC265/A/WA/34222363.c,0.66,false,test/ABC272/A/AC/35529283.c::main,1000,78276,21279,8724,48155
test/ABC265/A/WA/34222363.c,0.67,false,test/ABC270/A/AC/35169148.c::main,1000,76742,21110,9026,46481
test/ABC265/A/WA/34222363.c,0.68,false,test/ABC269/A/AC/34920360.c::main,1000,77558,20988,8843,47605
test/ABC265/A/WA/34222363.c,0.69,false,test/ABC268/A/AC/34739485.c::main,1000,78470,21011,8729,48570
test/ABC265/A/WA/34222363.c,0.7,false,test/ABC268/A/AC/34799093.c::main,1000,79698,20743,8824,49965
test/ABC265/A/WA/34222363.c,0.71,false,test/ABC269/A/AC/35458232.c::main,1000,78616,20854,9038,48594
test/ABC265/A/WA/34222363.c,0.72,false,test/ABC270/A/AC/35146425.c::main,1000,75644,20980,8728,45818
test/ABC265/A/WA/34222363.c,0.73,false,test/ABC265/A/AC/34228956.c::main,1000,76550,21075,8744,46610
test/ABC265/A/WA/34222363.c,0.74,false,test/ABC265/A/AC/34228956.c::main,1000,78287,20863,8748,48497
test/ABC265/A/WA/34222363.c,0.75,false,test/ABC270/A/AC/35380208.c::main,1000,77516,20907,8804,47687
test/ABC265/A/WA/34222363.c,0.76,false,test/ABC267/A/AC/34589777.c::main,1000,71836,20872,8903,41887
test/ABC265/A/WA/34222363.c,0.77,false,test/ABC270/A/AC/35145227.c::main,1000,79699,21059,9044,49470
test/ABC265/A/WA/34222363.c,0.78,false,test/ABC270/A/AC/35395346.c::main,1000,77862,20845,8899,47942
test/ABC265/A/WA/34222363.c,0.79,false,test/ABC268/A/AC/34733942.c::main,1000,78714,21049,9082,48440
test/ABC265/A/WA/34222363.c,0.8,false,test/ABC270/A/AC/35259663.c::main,1000,78205,20771,8763,48513
test/ABC265/A/WA/34222363.c,0.81,false,test/ABC272/A/AC/35474950.c::main,1000,76458,21075,8865,46366
test/ABC265/A/WA/34222363.c,0.82,false,test/ABC265/A/AC/34228956.c::main,1000,78744,20834,8837,48943
test/ABC265/A/WA/34222363.c,0.83,false,test/ABC265/A/AC/34703927.c::main,1000,78406,20884,8776,48624
test/ABC265/A/WA/34222363.c,0.84,false,test/ABC270/A/AC/35197025.c::main,1000,76644,20926,8696,46855
test/ABC265/A/WA/34222363.c,0.85,false,test/ABC271/A/AC/35331885.c::main,1000,78899,20812,8956,48982
test/ABC265/A/WA/34222363.c,0.86,false,test/ABC268/A/AC/34836386.c::main,1000,80388,21049,8844,50375
test/ABC265/A/WA/34222363.c,0.87,false,test/ABC265/A/AC/34600237.c::main,1000,78619,21217,8875,48420
test/ABC265/A/WA/34222363.c,0.88,false,test/ABC267/A/AC/34554996.c::main,1000,81975,20758,8806,52277
test/ABC265/A/WA/34222363.c,0.89,false,test/ABC269/A/AC/35060815.c::main,1000,79873,20869,8934,49926
test/ABC265/A/WA/34222363.c,0.9,false,test/ABC270/A/AC/35380208.c::main,1000,78989,21095,8814,48960
test/ABC265/A/WA/34222363.c,0.91,false,test/ABC272/A/AC/35470003.c::main,1000,76041,20872,8782,46279
test/ABC265/A/WA/34222363.c,0.92,false,test/ABC269/A/AC/35331004.c::main,1000,76087,20966,8719,46286
test/ABC265/A/WA/34222363.c,0.93,false,test/ABC270/A/AC/35164999.c::main,1000,76689,20948,9003,46505
test/ABC265/A/WA/34222363.c,0.94,false,test/ABC270/A/AC/35115224.c::main,1000,79414,20900,8953,49391
test/ABC265/A/WA/34222363.c,0.95,false,test/ABC270/A/AC/35134819.c::main,1000,78229,20818,8952,48325
test/ABC265/A/WA/34222363.c,0.96,false,test/ABC268/A/AC/34799093.c::main,1000,79734,21057,8990,49552
test/ABC265/A/WA/34222363.c,0.97,false,test/ABC271/A/AC/35285498.c::main,1000,78217,21224,9001,47676
test/ABC265/A/WA/34222363.c,0.98,false,test/ABC265/A/AC/34206803.c::main,1000,75702,21094,9065,45278
test/ABC265/A/WA/34222363.c,0.99,false,test/ABC268/A/AC/34730499.c::main,1000,78588,20802,8994,48676
test/ABC265/A/WA/34222363.c,1,false,test/ABC270/A/AC/35119733.c::main,1000,79538,20902,9118,49400
test/ABC265/A/WA/34231867.c,0,false,test/ABC272/A/AC/35516200.c::main,1000,143108,20839,7759,114387
test/ABC265/A/WA/34231867.c,0.01,false,test/ABC266/A/AC/34384471.c::main,1000,144306,20840,7902,115427
test/ABC265/A/WA/34231867.c,0.02,false,test/ABC271/A/AC/35581631.c::main,1000,145297,20878,8341,115960
test/ABC265/A/WA/34231867.c,0.03,false,test/ABC265/A/AC/34357769.c::main,1000,148641,21279,8514,118718
test/ABC265/A/WA/34231867.c,0.04,false,test/ABC270/A/AC/35098646.c::main,1000,149228,20925,8494,119686
test/ABC265/A/WA/34231867.c,0.05,false,test/ABC270/A/AC/35109527.c::main,1000,146751,21135,8521,116933
test/ABC265/A/WA/34231867.c,0.06,false,test/ABC265/A/AC/35061259.c::main,1000,147701,20852,8318,118409
test/ABC265/A/WA/34231867.c,0.07,false,test/ABC271/A/AC/35280073.c::main,1000,146499,20922,8562,116848
test/ABC265/A/WA/34231867.c,0.08,false,test/ABC268/A/AC/34749548.c::main,1000,144214,20809,8529,114754
test/ABC265/A/WA/34231867.c,0.09,false,test/ABC265/A/AC/34228956.c::main,1000,147618,20809,8444,118244
test/ABC265/A/WA/34231867.c,0.1,false,test/ABC265/A/AC/34279251.c::main,1000,143929,20580,8661,114580
test/ABC265/A/WA/34231867.c,0.11,false,test/ABC265/A/AC/34343378.c::main,1000,145062,20872,8392,115667
test/ABC265/A/WA/34231867.c,0.12,false,test/ABC265/A/AC/35216313.c::main,1000,147008,20766,8642,117380
test/ABC265/A/WA/34231867.c,0.13,false,test/ABC269/A/AC/35063683.c::main,1000,143674,20862,8517,114158
test/ABC265/A/WA/34231867.c,0.14,false,test/ABC272/A/AC/35470980.c::main,1000,147045,20782,8501,117637
test/ABC265/A/WA/34231867.c,0.15,false,test/ABC270/A/AC/35119733.c::main,1000,145209,21027,8730,115325
test/ABC265/A/WA/34231867.c,0.16,false,test/ABC270/A/AC/35145227.c::main,1000,146318,20895,8559,116745
test/ABC265/A/WA/34231867.c,0.17,false,test/ABC272/A/AC/35516669.c::main,1000,148136,21061,8805,118124
test/ABC265/A/WA/34231867.c,0.18,false,test/ABC268/A/AC/34727631.c::main,1000,146118,20728,8501,116739
test/ABC265/A/WA/34231867.c,0.19,false,test/ABC267/A/AC/34535328.c::main,1000,142597,20800,8574,113098
test/ABC265/A/WA/34231867.c,0.2,false,test/ABC270/A/AC/35145227.c::main,1000,146470,20857,8698,116794
test/ABC265/A/WA/34231867.c,0.21,false,test/ABC265/A/AC/34249729.c::main,1000,146471,20678,8636,117037
test/ABC265/A/WA/34231867.c,0.22,false,test/ABC270/A/AC/35129661.c::main,1000,144089,20910,8634,114416
test/ABC265/A/WA/34231867.c,0.23,false,test/ABC267/A/AC/34535328.c::main,1000,143887,20904,8809,114055
test/ABC265/A/WA/34231867.c,0.24,false,test/ABC272/A/AC/35470980.c::main,1000,148342,20819,8991,118403
test/ABC265/A/WA/34231867.c,0.25,false,test/ABC267/A/AC/34531646.c::main,1000,145608,20706,8687,116045
test/ABC265/A/WA/34231867.c,0.26,false,test/ABC265/A/AC/34202178.c::main,1000,143881,20982,9095,113667
test/ABC265/A/WA/34231867.c,0.27,false,test/ABC269/A/AC/34921759.c::main,1000,146405,20996,8831,116456
test/ABC265/A/WA/34231867.c,0.28,false,test/ABC272/A/AC/35470929.c::main,1000,146732,21025,8935,116628
test/ABC265/A/WA/34231867.c,0.29,false,test/ABC268/A/AC/34756292.c::main,1000,146941,20947,8963,116903
test/ABC265/A/WA/34231867.c,0.3,false,test/ABC265/A/AC/34495353.c::main,1000,146870,20942,8896,116679
test/ABC265/A/WA/34231867.c,0.31,false,test/ABC267/A/AC/34536151.c::main,1000,145432,20847,8727,115730
test/ABC265/A/WA/34231867.c,0.32,false,test/ABC265/A/AC/34205259.c::main,1000,144173,20966,9094,113977
test/ABC265/A/WA/34231867.c,0.33,false,test/ABC270/A/AC/35129661.c::main,1000,144699,20963,8885,114740
test/ABC265/A/WA/34231867.c,0.34,false,test/ABC270/A/AC/35399213.c::main,1000,146730,20845,8702,117061
test/ABC265/A/WA/34231867.c,0.35,false,test/ABC265/A/AC/34214327.c::main,1000,142016,20840,8865,112176
test/ABC265/A/WA/34231867.c,0.36,false,test/ABC265/A/AC/34207074.c::main,1000,147435,20897,9010,117411
test/ABC265/A/WA/34231867.c,0.37,false,test/ABC270/A/AC/35129661.c::main,1000,145085,20791,8817,115357
test/ABC265/A/WA/34231867.c,0.38,false,test/ABC270/A/AC/35106730.c::main,1000,145115,20929,9042,115026
test/ABC265/A/WA/34231867.c,0.39,false,test/ABC268/A/AC/34730499.c::main,1000,147334,20803,9097,117305
test/ABC265/A/WA/34231867.c,0.4,false,test/ABC272/A/AC/35561992.c::main,1000,148080,20793,8846,118314
